"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","31QTRG6Q2UCFIUQ5U1O3EH6TI4BPYW","A2C8478Q0QK507","Approved","Wed Nov 25 16:00:36 PST 2020","Wed Nov 25 16:39:26 PST 2020","Sat Nov 28 16:39:26 PST 2020","Sat Nov 28 16:40:20 PST 2020","","","2330","100% (1/1)","100% (1/1)","100% (1/1)","khy3t4fh"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","31T4R4OBOTFD9LL02NCXH4NPFMN7CZ","A142YEQ6O81P55","Approved","Wed Nov 25 16:28:58 PST 2020","Wed Nov 25 17:08:18 PST 2020","Sat Nov 28 17:08:18 PST 2020","Sat Nov 28 17:08:20 PST 2020","","","2360","100% (1/1)","100% (1/1)","100% (1/1)","khy3px2i"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","323Q6SJS8JFH5MBM6YOAGNXMQ2BFHK","A73UBWHFPAT7E","Approved","Wed Nov 25 16:00:27 PST 2020","Wed Nov 25 16:08:17 PST 2020","Sat Nov 28 16:08:17 PST 2020","Sat Nov 28 16:08:21 PST 2020","","","470","100% (1/1)","100% (1/1)","100% (1/1)","khy2mw5t"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","324G5B4FB47TFTQKQ7JDM3LO6XQ706","A1G187YBG0DVMQ","Approved","Wed Nov 25 16:00:10 PST 2020","Wed Nov 25 16:28:26 PST 2020","Sat Nov 28 16:28:26 PST 2020","Sat Nov 28 16:29:20 PST 2020","","","1696","100% (1/1)","100% (1/1)","100% (1/1)","khy364hl"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","32AT8R96GM8VEDMSCHV8615R906USI","A1NIV2BX0F89GV","Approved","Wed Nov 25 16:00:13 PST 2020","Wed Nov 25 16:43:48 PST 2020","Sat Nov 28 16:43:48 PST 2020","Sat Nov 28 16:44:20 PST 2020","","","2615","100% (1/1)","100% (1/1)","100% (1/1)","khy37ijg"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","32N49TQG3HHRRWPY07JMHND4119AVS","A3PRZRK9IC5CBI","Approved","Wed Nov 25 16:00:15 PST 2020","Wed Nov 25 16:31:19 PST 2020","Sat Nov 28 16:31:19 PST 2020","Sat Nov 28 16:31:21 PST 2020","","","1864","100% (1/1)","100% (1/1)","100% (1/1)","khy3fms6"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","32Q90QCQ1TKG1YCYH871BXSE6I0EK5","A30RAYNDOWQ61S","Approved","Wed Nov 25 16:00:08 PST 2020","Wed Nov 25 16:18:26 PST 2020","Sat Nov 28 16:18:26 PST 2020","Sat Nov 28 16:19:20 PST 2020","","","1098","100% (1/1)","100% (1/1)","100% (1/1)","khy2rk86"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","32SVAV9L3G87FNNFGXDGYSLLAHGA3V","A3TOUB8313BPVS","Approved","Wed Nov 25 16:00:10 PST 2020","Wed Nov 25 16:13:48 PST 2020","Sat Nov 28 16:13:48 PST 2020","Sat Nov 28 16:14:20 PST 2020","","","818","100% (2/2)","100% (1/1)","100% (1/1)","khy2s512"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","32VNZTT0A83KW0S0IM4L3N21OL04RI","A08015243SJC8V2G4CD3T","Approved","Wed Nov 25 16:11:38 PST 2020","Wed Nov 25 16:38:53 PST 2020","Sat Nov 28 16:38:53 PST 2020","Sat Nov 28 16:39:20 PST 2020","","","1635","100% (1/1)","100% (1/1)","100% (1/1)","khy3c9qg"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","32ZKVD547GMCYXS7MBDCT35RSZ1B3R","A2V7MNTAAUZUNW","Approved","Wed Nov 25 16:00:17 PST 2020","Wed Nov 25 16:09:40 PST 2020","Sat Nov 28 16:09:40 PST 2020","Sat Nov 28 16:10:20 PST 2020","","","563","100% (2/2)","100% (2/2)","100% (1/1)","khy2m6wb"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","3300DTYQT3G2C1ATUDRY7J4N5OSEQX","A1NDMFN9A5G25G","Approved","Wed Nov 25 16:00:10 PST 2020","Wed Nov 25 16:17:52 PST 2020","Sat Nov 28 16:17:52 PST 2020","Sat Nov 28 16:18:20 PST 2020","","","1062","100% (1/1)","100% (1/1)","100% (1/1)","khy2oj1q"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","336YQZE83WDBV3J8RJREMGE5IUW5M0","AHK0SXP6XD1ST","Approved","Wed Nov 25 16:00:25 PST 2020","Wed Nov 25 16:06:03 PST 2020","Sat Nov 28 16:06:03 PST 2020","Sat Nov 28 16:06:21 PST 2020","","","338","100% (1/1)","100% (1/1)","100% (1/1)","khy2mbu3"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","338JKRMM27YM9VUEVI2I2MMVTMYAH2","A17K1CHOI773VZ","Approved","Wed Nov 25 16:00:12 PST 2020","Wed Nov 25 16:24:35 PST 2020","Sat Nov 28 16:24:35 PST 2020","Sat Nov 28 16:25:20 PST 2020","","","1463","100% (1/1)","100% (1/1)","100% (1/1)","khy2mwyq"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","338JKRMM27YM9VUEVI2I2MMVTMYHA9","A29AML7RI4I0NT","Approved","Wed Nov 25 16:00:16 PST 2020","Wed Nov 25 16:21:19 PST 2020","Sat Nov 28 16:21:19 PST 2020","Sat Nov 28 16:21:21 PST 2020","","","1263","100% (1/1)","100% (1/1)","100% (1/1)","khy2q9x1"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","339ANSOTR61SH3EKDRXSWCQ6YB7KIK","AUO7GWTC1EAK7","Approved","Wed Nov 25 16:00:36 PST 2020","Wed Nov 25 16:08:24 PST 2020","Sat Nov 28 16:08:24 PST 2020","Sat Nov 28 16:09:20 PST 2020","","","468","100% (1/1)","100% (1/1)","100% (1/1)","khy2nohu"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","33FBRBDW6PYH9ZQJCS43V4JKQ6TC8R","A1PLQGQ95NICAF","Approved","Wed Nov 25 17:10:29 PST 2020","Wed Nov 25 17:31:14 PST 2020","Sat Nov 28 17:31:14 PST 2020","Sat Nov 28 17:31:20 PST 2020","","","1245","100% (1/1)","100% (1/1)","100% (1/1)","khy57a5b"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","33FOTY3KENKZYZ6YD7VOGUWCC0NC17","A1NKBXOTZAI1YK","Approved","Wed Nov 25 17:10:29 PST 2020","Wed Nov 25 17:24:00 PST 2020","Sat Nov 28 17:24:00 PST 2020","Sat Nov 28 17:24:20 PST 2020","","","811","100% (1/1)","100% (1/1)","100% (1/1)","khy554ri"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","33LK57MYLU4C0CG2I4UGNTK6BILZSC","A3G3Z7XWKYE25H","Approved","Wed Nov 25 17:10:40 PST 2020","Wed Nov 25 17:27:16 PST 2020","Sat Nov 28 17:27:16 PST 2020","Sat Nov 28 17:27:20 PST 2020","","","996","100% (1/1)","100% (1/1)","100% (1/1)","khy57bqk"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","33LKR6A5KFJGKG89ZTQE54WG0M71TZ","ANBEBF6FLZFY3","Approved","Wed Nov 25 19:31:41 PST 2020","Wed Nov 25 20:06:18 PST 2020","Sat Nov 28 20:06:18 PST 2020","Sat Nov 28 20:06:21 PST 2020","","","2077","100% (1/1)","100% (1/1)","100% (1/1)","khyancum"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","33M4IA01QH0BU2GA2X6Q0YZZHG4RXJ","A3JSDZMBS8L87S","Approved","Wed Nov 25 16:00:08 PST 2020","Wed Nov 25 16:26:04 PST 2020","Sat Nov 28 16:26:04 PST 2020","Sat Nov 28 16:26:20 PST 2020","","","1556","100% (1/1)","100% (1/1)","100% (1/1)","khy2oepn"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","33NF62TLXK1OCEYQV9IS8D56BQWKJW","A1O67YS3DU0ZHX","Approved","Wed Nov 25 16:00:37 PST 2020","Wed Nov 25 16:27:49 PST 2020","Sat Nov 28 16:27:49 PST 2020","Sat Nov 28 16:28:20 PST 2020","","","1632","100% (1/1)","100% (1/1)","100% (1/1)","khy2ruf4"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","33OOO72IVIK07JI7FQFYM0F74JECTG","A3NXT3OVGL7QNR","Approved","Wed Nov 25 16:00:21 PST 2020","Wed Nov 25 16:22:02 PST 2020","Sat Nov 28 16:22:02 PST 2020","Sat Nov 28 16:22:20 PST 2020","","","1301","100% (3/3)","100% (1/1)","100% (1/1)","khy2rfwe"
"3FDWKV9VCN1PTYBT2IUK58AYO7MUMK","3S76BV53LKJ9D7NAR3P4ZUEKZ9M57M","VisGist Study: Get paid up to $11.70. Average time is 30 minutes.","Answer questions about hypothetical lotteries. Earn $1.00 plus bonuses ($10.70 max).","visualization, graph, estimation, lottery, study, survey, demographics","$1.00","Wed Nov 25 15:59:48 PST 2020","300","BatchId:4262073;OriginalHitTemplateId:920937340;","4200","259200","Fri Nov 27 15:59:48 PST 2020","","","33PPUNGG3940ZXGP3FUBXJFAPG2RZG","AJXIC6Q5EM76P","Approved","Wed Nov 25 16:00:07 PST 2020","Wed Nov 25 16:58:23 PST 2020","Sat Nov 28 16:58:23 PST 2020","Sat Nov 28 16:59:20 PST 2020","","","3496","100% (1/1)","100% (1/1)","100% (1/1)","khy2zux1"
